"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameDateAPITransferComparator record1Value","[0] PlayerNameDateAPITransferComparator record2Value","[0] PlayerNameDateAPITransferComparator record1PreprocessedValue","[0] PlayerNameDateAPITransferComparator record2PreprocessedValue","[0] PlayerNameDateAPITransferComparator similarity","[0] PlayerNameDateAPITransferComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","3008896","4003266","0.255",,"Judson Silva Tavares","Joshua Brenet","judson silva tavares","joshua brenet","0.30000000000000004","0.255"
"LinearCombinationMatchingRule","3001171","4009930","0.19615384615384612",,"Marcus Olsson","Miquel Nelom","marcus olsson","miquel nelom","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3001264","4007651","0.39666666666666667",,"Jordan Hugill","Jordan Leborgne","jordan hugill","jordan leborgne","0.4666666666666667","0.39666666666666667"
"LinearCombinationMatchingRule","3004113","4000564","0.18214285714285716",,"Salif Sane","Stephen McGinn","salif sane","stephen mcginn","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3009505","4010117","0.159375",,"Alex Dyer","Antonee Robinson","alex dyer","antonee robinson","0.1875","0.159375"
"LinearCombinationMatchingRule","3007407","4000619","0.2125",,"Alessandro Damen","Andy Gray","alessandro damen","andy gray","0.25","0.2125"
"LinearCombinationMatchingRule","3002574","4009181","0.255",,"Daniel Vivian Moreno","Dávid Forgács","daniel vivian moreno","david forgacs","0.30000000000000004","0.255"
"LinearCombinationMatchingRule","3006115","4011612","0.24999999999999994",,"Thomas Thomasberg","Tommaso Fantacci","thomas thomasberg","tommaso fantacci","0.2941176470588235","0.24999999999999994"
"LinearCombinationMatchingRule","3003022","4011516","0.2023809523809524",,"Sammy van den Bossche","Simon Asta","sammy van den bossche","simon asta","0.23809523809523814","0.2023809523809524"
"LinearCombinationMatchingRule","3009629","4008476","0.1133333333333333",,"Charlie Daniels","Chengdong Zhang","charlie daniels","chengdong zhang","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3001524","4011268","0.35416666666666663",,"Joe Allen","Jonas Olsson","joe allen","jonas olsson","0.41666666666666663","0.35416666666666663"
"LinearCombinationMatchingRule","3000307","4012028","0.19615384615384612",,"Rekeem Harper","Rodrigo Tarín","rekeem harper","rodrigo tarin","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3000172","4001811","0.2125",,"David Nemeth","Dioni","david nemeth","dioni","0.25","0.2125"
"LinearCombinationMatchingRule","3000721","4010384","0.33",,"Jean-Philippe Gbamin","Jetro Willems","jean-philippe gbamin","jetro willems","0.30000000000000004","0.33"
"LinearCombinationMatchingRule","3006904","4008146","0.19615384615384612",,"Armindo Tue Na Bangna,Bruma","Aarón Ñíguez","armindo tue na bangnabruma","aaron niguez","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3008140","4003332","0.23181818181818178",,"Fernando Torrent Guidi","Fahd Aktaou","fernando torrent guidi","fahd aktaou","0.2727272727272727","0.23181818181818178"
"LinearCombinationMatchingRule","3003870","4004342","0.5464285714285714",,"Anthony Lozano","Anthony Ujah","anthony lozano","anthony ujah","0.6428571428571428","0.5464285714285714"
"LinearCombinationMatchingRule","3003463","4010230","0.2125",,"Manuel Ruiz Banos,Ruz","Marcus Thuram","manuel ruiz banosruz","marcus thuram","0.25","0.2125"
"LinearCombinationMatchingRule","3004977","4004415","0.265625",,"Ryota Aoki","Radja Nainggolan","ryota aoki","radja nainggolan","0.3125","0.265625"
"LinearCombinationMatchingRule","3006890","4009117","0.12142857142857147",,"Kjell Scherpen","Kevin Danso","kjell scherpen","kevin danso","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3009451","4004965","0.15740740740740744",,"Luan Madson Gedeao de Paiva","Luiz Phellype","luan madson gedeao de paiva","luiz phellype","0.18518518518518523","0.15740740740740744"
"LinearCombinationMatchingRule","3000803","4003555","0.3090909090909091",,"DANIEL LEVY","Danny Fox","daniel levy","danny fox","0.36363636363636365","0.3090909090909091"
"LinearCombinationMatchingRule","3004515","4008146","0.3305555555555555",,"Adrian Stanilewicz","Aarón Ñíguez","adrian stanilewicz","aaron niguez","0.38888888888888884","0.3305555555555555"
"LinearCombinationMatchingRule","3006145","4007386","0.18478260869565213",,"Mads Roerslev Rasmussen","Michael Madl","mads roerslev rasmussen","michael madl","0.21739130434782605","0.18478260869565213"
"LinearCombinationMatchingRule","3005926","4010770","0.19833333333333328",,"Jose Antonio dos Santos Junior","Jorge Fernandes","jose antonio dos santos junior","jorge fernandes","0.23333333333333328","0.19833333333333328"
"LinearCombinationMatchingRule","3009660","4003838","0.3090909090909091",,"Danilo Fernando Avelar","Daniel Boateng","danilo fernando avelar","daniel boateng","0.36363636363636365","0.3090909090909091"
"LinearCombinationMatchingRule","3003752","4001181","0.2125",,"Borja Manuel Llarena Barroso","Bradley Simmonds","borja manuel llarena barroso","bradley simmonds","0.25","0.2125"
"LinearCombinationMatchingRule","3004313","4004764","0.4535714285714285",,"Mauro Vigorito","Mirko Eramo","mauro vigorito","mirko eramo","0.3571428571428571","0.4535714285714285"
"LinearCombinationMatchingRule","3004432","4003053","0.34",,"Daniele Dessena","Damien Perquis","daniele dessena","damien perquis","0.4","0.34"
"LinearCombinationMatchingRule","3003100","4011379","0.2125",,"Manuel Fuster Lazaro","Maxence Caqueret","manuel fuster lazaro","maxence caqueret","0.25","0.2125"
"LinearCombinationMatchingRule","3007603","4002761","0.2023809523809524",,"Pablo Manuel Galdames","Pedro Henrique","pablo manuel galdames","pedro henrique","0.23809523809523814","0.2023809523809524"
"LinearCombinationMatchingRule","3005773","4002697","0.19615384615384612",,"Memphis Depay","Miguel Pedro","memphis depay","miguel pedro","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3008096","4011614","0.35000000000000003",,"Aleksey Kenyaykin","Arnel Jakupovic","aleksey kenyaykin","arnel jakupovic","0.23529411764705888","0.35000000000000003"
"LinearCombinationMatchingRule","3000304","4008038","0.17708333333333337",,"Matheus Pereiras Profile","Marco Zambelli","matheus pereiras profile","marco zambelli","0.20833333333333337","0.17708333333333337"
"LinearCombinationMatchingRule","3001163","4003766","0.26153846153846155",,"Curtis Davies","Chris Whincop","curtis davies","chris whincop","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3010109","4004349","0.10000000000000002",,"Miguel Ferreira","Martin Kobylanski","miguel ferreira","martin kobylanski","0.11764705882352944","0.10000000000000002"
"LinearCombinationMatchingRule","3000730","4007983","0.18888888888888888",,"JOE ROYLE","Juan Alberto Mauri","joe royle","juan alberto mauri","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3010044","4001544","0.265625",,"Michael Chambers","Marc Stendera","michael chambers","marc stendera","0.3125","0.265625"
"LinearCombinationMatchingRule","3002790","4001978","0.15000000000000002",,"Sebastien Corchia","Stefano Pettinari","sebastien corchia","stefano pettinari","0.17647058823529416","0.15000000000000002"
"LinearCombinationMatchingRule","3006578","4001818","0.14166666666666664",,"Jakob  Johansson","Jefferson Oliveira","jakob johansson","jefferson oliveira","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3009864","4007276","0.14166666666666664",,"Nonoca","Nick Wolters","nonoca","nick wolters","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3006719","4000279","0.2125",,"Milan Massop","Matt Mills","milan massop","matt mills","0.25","0.2125"
"LinearCombinationMatchingRule","3001217","4009658","0.2266666666666667",,"Miquel Scarlett","Miha Mevlja","miquel scarlett","miha mevlja","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3004334","4010862","0.265625",,"Edgaras Dubickas","Evans Kangwa","edgaras dubickas","evans kangwa","0.3125","0.265625"
"LinearCombinationMatchingRule","3002711","4005092","0.136",,"Angel Luis Rodriguez Diaz","Aleksey Ionov","angel luis rodriguez diaz","aleksey ionov","0.16000000000000003","0.136"
"LinearCombinationMatchingRule","3006831","4003975","0.12142857142857147",,"Julien Stephan","John Brayford","julien stephan","john brayford","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3004566","4002442","0.12142857142857147",,"Dogan Serttas","Davide Gavazzi","dogan serttas","davide gavazzi","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3009191","4008722","0.23181818181818178",,"Sam Winnall","Seny Dieng","sam winnall","seny dieng","0.2727272727272727","0.23181818181818178"
"LinearCombinationMatchingRule","3009905","4011289","0.0980769230769231",,"Fellipe Mateus de S. Araujo","Fred","fellipe mateus de s araujo","fred","0.11538461538461542","0.0980769230769231"
"LinearCombinationMatchingRule","3000513","4006405","0.2125",,"Mason Mount","Mariano Izco","mason mount","mariano izco","0.25","0.2125"
"LinearCombinationMatchingRule","3001623","4001987","0.2833333333333334",,"Jamal Lowe","Jaime Valdés","jamal lowe","jaime valdes","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3009854","4000598","0.25869565217391305",,"Jadson Alves dos Santos","Jon Stewart","jadson alves dos santos","jon stewart","0.30434782608695654","0.25869565217391305"
"LinearCombinationMatchingRule","3008711","4010045","0.2266666666666667",,"Senou Coulibaly","Stevie Mallan","senou coulibaly","stevie mallan","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3008095","4004584","0.24285714285714283",,"Maksim Shorkin","Matteo Meucci","maksim shorkin","matteo meucci","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3008059","4008743","0.159375",,"Domingo Blanco","Derrick Williams","domingo blanco","derrick williams","0.1875","0.159375"
"LinearCombinationMatchingRule","3003979","4011565","0.18888888888888888",,"Antonio Moyano Carrasquilla","Alessandro Turrin","antonio moyano carrasquilla","alessandro turrin","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3006720","4002425","0.159375",,"Mate Vatsadze","Marco Migliorini","mate vatsadze","marco migliorini","0.1875","0.159375"
"LinearCombinationMatchingRule","3001461","4009049","0.30000000000000004",,"Adam Forshaw","Anthony Mfa Mezui","adam forshaw","anthony mfa mezui","0.17647058823529416","0.30000000000000004"
"LinearCombinationMatchingRule","3006365","4003560","0.16999999999999996",,"Daniel Hoegh","Dimitar Evtimov","daniel hoegh","dimitar evtimov","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3003694","4002578","0.1342105263157895",,"Paul Philipp Besong","Pedro Mendes","paul philipp besong","pedro mendes","0.1578947368421053","0.1342105263157895"
"LinearCombinationMatchingRule","3005546","4009868","0.1758620689655172",,"Pedro Guilherme Santos Felipe","Piet Velthuizen","pedro guilherme santos felipe","piet velthuizen","0.2068965517241379","0.1758620689655172"
"LinearCombinationMatchingRule","3006078","4007939","0.18888888888888888",,"Evangelos Pavlidis","Édgar Barreto","evangelos pavlidis","edgar barreto","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3009860","4008294","0.2193548387096774",,"Luiz Fernando Macedo dos Santos","Leandro Ribeiro","luiz fernando macedo dos santos","leandro ribeiro","0.25806451612903225","0.2193548387096774"
"LinearCombinationMatchingRule","3009878","4003658","0.14571428571428566",,"Adriano Firmino Dos Santos Da Silva","Albert Adomah","adriano firmino dos santos da silva","albert adomah","0.17142857142857137","0.14571428571428566"
"LinearCombinationMatchingRule","3003042","4002524","0.2125",,"Jose Maria Gimenez de Vargas","Jonathan Urretaviscaya","jose maria gimenez de vargas","jonathan urretaviscaya","0.25","0.2125"
"LinearCombinationMatchingRule","3004444","4012086","0.2361111111111111",,"Lorenzo Andrenacci","Leonardo Suárez","lorenzo andrenacci","leonardo suarez","0.2777777777777778","0.2361111111111111"
"LinearCombinationMatchingRule","3008554","4002208","0.26153846153846155",,"Matt Turner","Matías Vecino","matt turner","matias vecino","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3005038","4011202","0.1342105263157895",,"Lucas Nahuel Castro","Lazar Stojsavljevic","lucas nahuel castro","lazar stojsavljevic","0.1578947368421053","0.1342105263157895"
"LinearCombinationMatchingRule","3006480","4001724","0.1275",,"Mattijs Branderhorst","Mauricio Isla","mattijs branderhorst","mauricio isla","0.15000000000000002","0.1275"
"LinearCombinationMatchingRule","3009373","4009328","0.14166666666666664",,"Seny Timothy Dieng","Simone Lo Faso","seny timothy dieng","simone lo faso","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3006405","4006208","0.09444444444444448",,"Deyovaisio Zeefuik","Danny da Costa","deyovaisio zeefuik","danny da costa","0.11111111111111116","0.09444444444444448"
"LinearCombinationMatchingRule","3003214","4008532","0.15657894736842107",,"Salvador Perez Martinez, Salva Chamorro","Sergio Rodríguez","salvador perez martinez salva chamorro","sergio rodriguez","0.1842105263157895","0.15657894736842107"
"LinearCombinationMatchingRule","3006689","4007327","0.2203703703703704",,"Jesper Juelsgard Kristensen","Josh Emmanuel","jesper juelsgard kristensen","josh emmanuel","0.2592592592592593","0.2203703703703704"
"LinearCombinationMatchingRule","3000918","4008680","0.2266666666666667",,"Cui Min","Conor Hourihane","cui min","conor hourihane","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3000690","4009080","0.06538461538461533",,"Jack Stephens","Joshua Bitter","jack stephens","joshua bitter","0.07692307692307687","0.06538461538461533"
"LinearCombinationMatchingRule","3000300","4011367","0.2833333333333334",,"Jeremy Pease","Jules Keita","jeremy pease","jules keita","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3002833","4003055","0.24791666666666662",,"Alexander Alegria Moreno","Ángel López","alexander alegria moreno","angel lopez","0.29166666666666663","0.24791666666666662"
"LinearCombinationMatchingRule","3005417","4009325","0.34",,"Marco Andreolli","Marco Toscano","marco andreolli","marco toscano","0.4","0.34"
"LinearCombinationMatchingRule","3001388","4007889","0.1133333333333333",,"Pontus Dahlberg","Patric","pontus dahlberg","patric","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3005260","4004151","0.19615384615384612",,"Atsuto Uchida","Abdoul Camara","atsuto uchida","abdoul camara","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3001230","4008444","0.37857142857142856",,"Joe Lolley","Jaume Doménech","joe lolley","jaume domenech","0.3571428571428571","0.37857142857142856"
"LinearCombinationMatchingRule","3007037","4001496","0.16999999999999996",,"Jordy van der Winden","Jens Hegeler","jordy van der winden","jens hegeler","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3001357","4003365","0.19615384615384612",,"Ben Foster","Boris Rasevic","ben foster","boris rasevic","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3007810","4006626","0.102",,"Agust&#237;n Ram&#237;rez","Alessio Vita","agust&#237;n ram&#237;rez","alessio vita","0.12","0.102"
"LinearCombinationMatchingRule","3007169","4004167","0.18888888888888888",,"Lucas David Pratto","Laurent Bonnart","lucas david pratto","laurent bonnart","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3009435","4009759","0.159375",,"Immanuelson Duku","Ibai Gómez","immanuelson duku","ibai gomez","0.1875","0.159375"
"LinearCombinationMatchingRule","3008697","4003111","0.31785714285714284",,"Julio Tavares","Jordi Figueras","julio tavares","jordi figueras","0.2857142857142857","0.31785714285714284"
